pilot_id,relative_path,category,label,image_width,image_height,region_count,union_coverage_norm,sum_box_area_norm,mean_box_area_norm,median_box_area_norm,std_box_area_norm,mean_box_width_norm,mean_box_height_norm,mean_confidence,low_confidence_fraction,center_x_mean,center_x_std,center_y_mean,center_y_std,center_x_span,center_y_span,nearest_neighbor_mean_norm,nearest_neighbor_median_norm,nearest_neighbor_std_norm,pairwise_distance_mean_norm,pairwise_distance_std_norm,row_alignment_fraction,column_alignment_fraction,angle_mean_abs_deg,angle_std_deg,rotated_fraction_gt_5deg,ocr_runtime_seconds,center_grid_4_0_0,center_grid_4_0_1,center_grid_4_0_2,center_grid_4_0_3,center_grid_4_1_0,center_grid_4_1_1,center_grid_4_1_2,center_grid_4_1_3,center_grid_4_2_0,center_grid_4_2_1,center_grid_4_2_2,center_grid_4_2_3,center_grid_4_3_0,center_grid_4_3_1,center_grid_4_3_2,center_grid_4_3_3,center_grid_8_0_0,center_grid_8_0_1,center_grid_8_0_2,center_grid_8_0_3,center_grid_8_0_4,center_grid_8_0_5,center_grid_8_0_6,center_grid_8_0_7,center_grid_8_1_0,center_grid_8_1_1,center_grid_8_1_2,center_grid_8_1_3,center_grid_8_1_4,center_grid_8_1_5,center_grid_8_1_6,center_grid_8_1_7,center_grid_8_2_0,center_grid_8_2_1,center_grid_8_2_2,center_grid_8_2_3,center_grid_8_2_4,center_grid_8_2_5,center_grid_8_2_6,center_grid_8_2_7,center_grid_8_3_0,center_grid_8_3_1,center_grid_8_3_2,center_grid_8_3_3,center_grid_8_3_4,center_grid_8_3_5,center_grid_8_3_6,center_grid_8_3_7,center_grid_8_4_0,center_grid_8_4_1,center_grid_8_4_2,center_grid_8_4_3,center_grid_8_4_4,center_grid_8_4_5,center_grid_8_4_6,center_grid_8_4_7,center_grid_8_5_0,center_grid_8_5_1,center_grid_8_5_2,center_grid_8_5_3,center_grid_8_5_4,center_grid_8_5_5,center_grid_8_5_6,center_grid_8_5_7,center_grid_8_6_0,center_grid_8_6_1,center_grid_8_6_2,center_grid_8_6_3,center_grid_8_6_4,center_grid_8_6_5,center_grid_8_6_6,center_grid_8_6_7,center_grid_8_7_0,center_grid_8_7_1,center_grid_8_7_2,center_grid_8_7_3,center_grid_8_7_4,center_grid_8_7_5,center_grid_8_7_6,center_grid_8_7_7
DVP_121_02ce358ab638,Data/UIScreenshots/0_real/8560.jpg,UIScreenshots,0,1080,1920,20,0.09168199542548501,0.09182677469135803,0.004591338734567902,0.002487943672839506,0.00455180029870334,0.1988425925925926,0.021979166666666668,0.8540204165615934,0.1,0.48381944444444447,0.2489527738415362,0.32419270833333336,0.256183642058029,0.8972222222222223,0.878125,0.10416143824370008,0.06250217010121417,0.1070069600173356,0.4616741712103488,0.23559375333153576,0.12105263157894737,0.15789473684210525,0.18726843442910876,0.6353991228121136,0.0,0.12162099999841303,0.15,0.15,0.15,0.1,0.0,0.1,0.0,0.0,0.05,0.15,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
DVP_122_02ce3fd63e2d,Data/AcademicPosters/1_fake/academic_poster_0503.png,AcademicPosters,1,1198,1313,283,0.23173005214052417,0.2358465556328331,0.0008333800552396929,0.00039256847220615215,0.0015417308814736903,0.07333777733206699,0.0115883836277077,0.8408439251203093,0.1166077738515901,0.4833101306639655,0.27543606444458035,0.5774292069059584,0.24532697305981932,0.9511686143572621,0.96001523229246,0.022307063803986674,0.016058591996926767,0.01430882567041637,0.4701784505845302,0.2280303035018241,0.054406936821792845,0.0530536551136506,4.115704573670596,17.646469843705198,0.09187279151943463,0.2576389999994717,0.024734982332155476,0.0353356890459364,0.0176678445229682,0.045936395759717315,0.053003533568904596,0.08480565371024736,0.038869257950530034,0.05653710247349823,0.09540636042402827,0.07773851590106007,0.12014134275618374,0.0812720848056537,0.08480565371024736,0.07773851590106007,0.0636042402826855,0.04240282685512368,0.0,0.0,0.0035335689045936395,0.007067137809187279,0.0035335689045936395,0.0,0.028268551236749116,0.0,0.0035335689045936395,0.02120141342756184,0.0035335689045936395,0.02120141342756184,0.0,0.014134275618374558,0.014134275618374558,0.0035335689045936395,0.014134275618374558,0.01060070671378092,0.03180212014134275,0.03180212014134275,0.0,0.02120141342756184,0.0176678445229682,0.01060070671378092,0.0176678445229682,0.01060070671378092,0.007067137809187279,0.014134275618374558,0.0035335689045936395,0.014134275618374558,0.0176678445229682,0.01060070671378092,0.02120141342756184,0.028268551236749116,0.0176678445229682,0.02120141342756184,0.028268551236749116,0.02120141342756184,0.0176678445229682,0.007067137809187279,0.01060070671378092,0.0353356890459364,0.0176678445229682,0.02120141342756184,0.0353356890459364,0.0353356890459364,0.02120141342756184,0.0353356890459364,0.024734982332155476,0.014134275618374558,0.0176678445229682,0.014134275618374558,0.028268551236749116,0.007067137809187279,0.02120141342756184,0.0,0.024734982332155476,0.02120141342756184,0.0176678445229682,0.028268551236749116,0.024734982332155476,0.0035335689045936395,0.02120141342756184,0.0
DVP_123_02d2900ddb7d,Data/UIScreenshots/0_real/56610.jpg,UIScreenshots,0,1080,1920,22,0.06591917438271605,0.06601176697530864,0.003000534862514029,0.0013917824074074073,0.003408829185014461,0.13480639730639732,0.018986742424242423,0.8103716335945773,0.2727272727272727,0.5980951798325548,0.23565737326456757,0.4784332178830001,0.286927229582693,0.7620370370370371,0.8817708333333333,0.1301555769060917,0.12284259000100883,0.053089689293115624,0.4877608377436756,0.22570403134081096,0.06926406926406926,0.0735930735930736,16.571326876691288,34.72360587250818,0.18181818181818182,0.13263659999938682,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456
DVP_124_02e23210677c,Data/CommercialPosters/1_fake/commercial_poster_0288.png,CommercialPosters,1,1448,1086,27,0.1708929825096914,0.17545061200818043,0.006498170815117794,0.00210807057171637,0.023769072130200748,0.099524248004911,0.032023736443625946,0.8516445527299796,0.2222222222222222,0.6501783904410849,0.2549739054419807,0.5857286736202564,0.2427930637376951,0.868439226519337,0.783609576427256,0.0579420422950448,0.040269004798655465,0.04595859768645352,0.4205428298838304,0.28390042971905816,0.06552706552706553,0.150997150997151,3.868950098233235,17.17168171598609,0.07407407407407407,0.15006269999867072,0.037037037037037035,0.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.1111111111111111,0.07407407407407407,0.0,0.0,0.25925925925925924,0.037037037037037035,0.0,0.0,0.18518518518518517,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407
DVP_125_02e54b8f701c,Data/Tables/0_real/PMC5978986_table_4.jpg,Tables,0,751,257,77,0.3224580383818388,0.32788966203298325,0.004258307299129653,0.0031086955395400167,0.0063027056705576325,0.077316824320819,0.05780989438576986,0.9037850556742689,0.012987012987012988,0.5330461950270052,0.25672321685526267,0.49993756755615865,0.20286616363812893,0.8346372955369985,0.8891050583657587,0.07155231345298742,0.0622603691816747,0.02643310542292905,0.4199528463278873,0.20144476996764293,0.09330143540669857,0.08680792891319207,0.3354706002002397,1.2272005770593657,0.025974025974025976,0.1195583999997325,0.03896103896103896,0.03896103896103896,0.0,0.012987012987012988,0.05194805194805195,0.14285714285714285,0.1038961038961039,0.14285714285714285,0.05194805194805195,0.07792207792207792,0.05194805194805195,0.11688311688311688,0.03896103896103896,0.05194805194805195,0.025974025974025976,0.05194805194805195,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.025974025974025976,0.012987012987012988,0.0,0.025974025974025976,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.012987012987012988,0.05194805194805195,0.025974025974025976,0.025974025974025976,0.03896103896103896,0.025974025974025976,0.012987012987012988,0.025974025974025976,0.025974025974025976,0.05194805194805195,0.025974025974025976,0.025974025974025976,0.05194805194805195,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.05194805194805195,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.0,0.012987012987012988,0.0,0.012987012987012988,0.0,0.0,0.0,0.0
DVP_126_02e5f6f2c44f,Data/Tables/0_real/PMC3212908_table_1.jpg,Tables,0,362,149,31,0.3773219781442185,0.37743334940116424,0.012175269335521427,0.009770477214579703,0.013957618917786314,0.1446266262698271,0.0846503572201775,0.8786116182016981,0.0,0.6664141864195332,0.28063341373695266,0.48679367828534315,0.21105933533480487,0.8052486187845304,0.8187919463087249,0.10951228044585272,0.10068061568273096,0.028548301098059094,0.45604177814242675,0.2164446477195788,0.0989247311827957,0.16344086021505377,3.008725416876889,15.892857803059853,0.03225806451612903,0.11882379999951809,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.0,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
DVP_127_02f21a1a3a1c,Data/InfographicCharts/1_fake/infographic_chart_0500.png,InfographicCharts,1,1314,1197,73,0.15787886815995247,0.1582530018603078,0.0021678493405521615,0.0011838322340605445,0.003662661223480628,0.0980067137882863,0.020473558325036334,0.8833328410638387,0.0273972602739726,0.4757457036554322,0.2532882460972919,0.48532259472459177,0.2602800883460468,0.8458904109589042,0.9394319131161237,0.05475597115397151,0.042239508366618106,0.03246287939134261,0.469112130775957,0.21771319661888475,0.05593607305936073,0.06278538812785388,0.575856935780886,1.865694812068651,0.0684931506849315,0.21619649999956891,0.0410958904109589,0.1095890410958904,0.0547945205479452,0.0273972602739726,0.0684931506849315,0.0958904109589041,0.0547945205479452,0.0684931506849315,0.0821917808219178,0.0684931506849315,0.0547945205479452,0.0547945205479452,0.0684931506849315,0.0410958904109589,0.0273972602739726,0.0821917808219178,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0136986301369863,0.0273972602739726,0.0410958904109589,0.0410958904109589,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.0547945205479452,0.0,0.0410958904109589,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0273972602739726,0.0,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0,0.0684931506849315,0.0,0.0,0.0410958904109589,0.0,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0
DVP_128_0301352ea55d,Data/CommercialPosters/1_fake/commercial_poster_0487.png,CommercialPosters,1,1448,1086,8,0.17857817518016322,0.19019629539187854,0.023774536923984818,0.007438977239197012,0.041009148409907645,0.20752762430939226,0.07838397790055249,0.8189630034293298,0.125,0.2693160578239093,0.06771435269451474,0.5520822974958389,0.15220546528160073,0.267430259031753,0.4977182706624889,0.10159888802178452,0.11104327444928566,0.05010260005162222,0.22436899646129516,0.11441632597509248,0.10714285714285714,0.2857142857142857,1.3650734233443842,2.2647072153845973,0.125,0.14652980000028037,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVP_129_030439c19eb0,Data/Receipts/1_fake/receipt_0397.png,Receipts,1,1023,1537,62,0.2068704196488399,0.2072533422880769,0.003342795843356079,0.002025311142359435,0.0026833531468764163,0.14998581023555008,0.022142002644447715,0.902864961166259,0.0,0.5379435089676025,0.22565727909045685,0.4862873741435227,0.18584823698956282,0.7155425219941349,0.8402732595966167,0.03619149191025618,0.027752113793582174,0.015674455732532396,0.37414023393092466,0.18369166439372198,0.035430988894764676,0.1121099947117927,10.496574707787142,28.57774560798361,0.12903225806451613,0.14739820000067994,0.0,0.0,0.0967741935483871,0.0,0.0967741935483871,0.04838709677419355,0.1935483870967742,0.11290322580645161,0.06451612903225806,0.03225806451612903,0.14516129032258066,0.11290322580645161,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.04838709677419355,0.03225806451612903,0.0,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.0,0.0,0.04838709677419355,0.016129032258064516,0.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.0,0.03225806451612903,0.016129032258064516,0.0,0.06451612903225806,0.04838709677419355,0.06451612903225806,0.0,0.0,0.03225806451612903,0.016129032258064516,0.0,0.03225806451612903,0.0,0.04838709677419355,0.0,0.0,0.03225806451612903,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0
DVP_130_0304baffb657,Data/AcademicPosters/1_fake/academic_poster_0593.png,AcademicPosters,1,1402,1122,190,0.2318524269948429,0.23531414251603897,0.0012384954869265209,0.0007928894550947082,0.0020516348726102042,0.0736466701704332,0.016685430152922415,0.8462033257282356,0.1631578947368421,0.5267017940537786,0.2917425796180604,0.5696637058400434,0.23671800717290215,0.9518544935805991,0.9514260249554367,0.025166021369331798,0.01830224325221918,0.016797951599278736,0.4792614609973255,0.23259490351541204,0.05341130604288499,0.047563352826510724,6.799079456693044,22.85134845662472,0.09473684210526316,0.1931960000001709,0.02631578947368421,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.06315789473684211,0.07894736842105263,0.09473684210526316,0.08421052631578947,0.07368421052631578,0.06842105263157895,0.08947368421052632,0.14210526315789473,0.04736842105263158,0.07368421052631578,0.06842105263157895,0.05789473684210526,0.0,0.005263157894736842,0.010526315789473684,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.021052631578947368,0.0,0.0,0.0,0.010526315789473684,0.0,0.005263157894736842,0.031578947368421054,0.005263157894736842,0.04736842105263158,0.02631578947368421,0.021052631578947368,0.05263157894736842,0.010526315789473684,0.021052631578947368,0.021052631578947368,0.005263157894736842,0.0,0.005263157894736842,0.0,0.021052631578947368,0.031578947368421054,0.021052631578947368,0.031578947368421054,0.010526315789473684,0.021052631578947368,0.015789473684210527,0.031578947368421054,0.005263157894736842,0.04736842105263158,0.05263157894736842,0.021052631578947368,0.010526315789473684,0.010526315789473684,0.021052631578947368,0.042105263157894736,0.010526315789473684,0.021052631578947368,0.021052631578947368,0.015789473684210527,0.0,0.005263157894736842,0.005263157894736842,0.021052631578947368,0.005263157894736842,0.02631578947368421,0.021052631578947368,0.031578947368421054,0.0,0.042105263157894736,0.021052631578947368,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.0
DVP_131_0306afffdb58,Data/UIScreenshots/1_fake/ui_0682.png,UIScreenshots,1,941,1672,50,0.18273215402529122,0.18273215402529122,0.0036546430805058246,0.002379632784017817,0.0027322814043295018,0.20656748140276304,0.01848086124401914,0.8461889951280054,0.18,0.5073410113915874,0.2794362215731667,0.5150519916267637,0.3171518461014683,0.8740701381509033,0.9715909090909091,0.06477704535426827,0.05291492844470353,0.04583532405700082,0.5420445305443695,0.2661205864351764,0.0326530612244898,0.06693877551020408,5.353702122322499,20.897470335693,0.06,0.12789259999954083,0.08,0.04,0.04,0.12,0.12,0.02,0.0,0.04,0.0,0.2,0.0,0.06,0.02,0.1,0.12,0.04,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.02,0.02,0.02,0.0,0.02,0.02,0.02,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.02,0.0,0.02,0.04,0.02,0.06,0.0,0.04
DVP_132_030983c8fa4b,Data/InfographicCharts/1_fake/infographic_chart_0807.png,InfographicCharts,1,1254,1254,49,0.1747479753779831,0.17806368901810857,0.0036339528371042563,0.0024037911219981227,0.004326175893086856,0.13595677505451942,0.02821990040035153,0.8698233824008814,0.08163265306122448,0.49771100915496175,0.2557172508659058,0.3982594765818236,0.25840509891008906,0.7597521265284424,0.8827751196172249,0.05772121711697381,0.043926656078801314,0.040668176162396937,0.4708088035857716,0.21948790402430218,0.06887755102040816,0.058673469387755105,7.514814249019279,23.814649463536337,0.10204081632653061,0.20460410000123375,0.061224489795918366,0.16326530612244897,0.08163265306122448,0.10204081632653061,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.12244897959183673,0.061224489795918366,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.04081632653061224,0.0,0.04081632653061224,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.061224489795918366,0.0,0.0,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.08163265306122448,0.0,0.0,0.04081632653061224,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0
DVP_133_0312b40955d7,Data/InfographicCharts/0_real/00027443.jpeg,InfographicCharts,0,1200,1200,22,0.27513619147794177,0.2761315972222222,0.012551436237373736,0.008206770833333335,0.014511278519946257,0.30734848484848487,0.03882575757575757,0.895745329952738,0.0,0.3836804112643767,0.23153087347562248,0.5541677978196677,0.27056697496816073,0.8604166666666666,0.8658333333333333,0.12375032497242291,0.10603647667267072,0.06712793967439877,0.46073580718032014,0.23114068088044007,0.03463203463203463,0.06493506493506493,0.20842009420710508,0.6068302399377262,0.0,0.20186789999934263,0.0,0.09090909090909091,0.045454545454545456,0.0,0.13636363636363635,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0
DVP_134_03136ff596c5,Data/Tables/0_real/PMC4832563_table_5.jpg,Tables,0,880,475,221,0.2847831179467183,0.2944126794258373,0.0013321840698001688,0.0010047846889952154,0.0017700792070644128,0.04491464417935006,0.030769230769230764,0.8870346775535546,0.01809954751131222,0.4703225614328694,0.25159123074721973,0.5413221934664476,0.25027317179420794,0.8792176167987856,0.9052631578947369,0.036211743271087976,0.028708492820723654,0.012219014623471337,0.4541841697118805,0.21617404490566794,0.0437268613739202,0.0648704236939531,0.38662191086640324,1.3876111245369032,0.027149321266968326,0.16827360000024782,0.027149321266968326,0.05429864253393665,0.04524886877828054,0.03619909502262444,0.07239819004524888,0.10407239819004525,0.05429864253393665,0.027149321266968326,0.08144796380090498,0.10407239819004525,0.05429864253393665,0.07239819004524888,0.06787330316742081,0.08144796380090498,0.05429864253393665,0.06334841628959276,0.0,0.004524886877828055,0.00904977375565611,0.0,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.0,0.0,0.02262443438914027,0.02262443438914027,0.02262443438914027,0.013574660633484163,0.02262443438914027,0.02262443438914027,0.00904977375565611,0.013574660633484163,0.02262443438914027,0.027149321266968326,0.027149321266968326,0.01809954751131222,0.013574660633484163,0.013574660633484163,0.0,0.00904977375565611,0.027149321266968326,0.02262443438914027,0.027149321266968326,0.01809954751131222,0.004524886877828055,0.013574660633484163,0.0,0.00904977375565611,0.03167420814479638,0.027149321266968326,0.03167420814479638,0.01809954751131222,0.013574660633484163,0.027149321266968326,0.013574660633484163,0.01809954751131222,0.02262443438914027,0.02262443438914027,0.02262443438914027,0.013574660633484163,0.00904977375565611,0.02262443438914027,0.00904977375565611,0.01809954751131222,0.02262443438914027,0.02262443438914027,0.027149321266968326,0.01809954751131222,0.013574660633484163,0.02262443438914027,0.013574660633484163,0.00904977375565611,0.01809954751131222,0.013574660633484163,0.01809954751131222,0.013574660633484163,0.00904977375565611,0.01809954751131222,0.00904977375565611
DVP_135_0318c2e08df7,Data/Tables/1_fake/table_0487.png,Tables,1,1312,1199,139,0.2076688614845344,0.20962622561484165,0.0015081023425528176,0.000996765597347383,0.0021297530069013986,0.06184198982277594,0.025884880085922924,0.9076446419712333,0.0,0.5152695533974175,0.301317065897753,0.5166810340424267,0.24105278578895906,0.897484756097561,0.9426719235726742,0.02905752316027621,0.026271893244370292,0.011249483656652041,0.49416383972466876,0.23612896284956628,0.026900218955270568,0.15900323219685122,10.853870054147889,28.859073317634792,0.1510791366906475,0.20726600000125472,0.02877697841726619,0.03597122302158273,0.04316546762589928,0.050359712230215826,0.06474820143884892,0.05755395683453238,0.05755395683453238,0.1223021582733813,0.07194244604316546,0.06474820143884892,0.05755395683453238,0.1223021582733813,0.050359712230215826,0.050359712230215826,0.04316546762589928,0.07913669064748201,0.0,0.0,0.007194244604316547,0.007194244604316547,0.014388489208633094,0.0,0.007194244604316547,0.007194244604316547,0.02877697841726619,0.0,0.02158273381294964,0.0,0.02877697841726619,0.0,0.02158273381294964,0.014388489208633094,0.03597122302158273,0.0,0.03597122302158273,0.0,0.02877697841726619,0.0,0.03597122302158273,0.03597122302158273,0.02877697841726619,0.0,0.02158273381294964,0.0,0.02877697841726619,0.0,0.02877697841726619,0.02158273381294964,0.03597122302158273,0.0,0.03597122302158273,0.0,0.02877697841726619,0.0,0.02877697841726619,0.03597122302158273,0.03597122302158273,0.0,0.02877697841726619,0.0,0.02877697841726619,0.0,0.02877697841726619,0.02877697841726619,0.03597122302158273,0.0,0.03597122302158273,0.0,0.03597122302158273,0.0,0.03597122302158273,0.03597122302158273,0.014388489208633094,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.0
