scope,feature_group,feature,real_mean,fake_mean,cohen_d_fake_minus_real,absolute_cohen_d
pooled,quantity_only,region_count,58.833333333333336,84.78333333333333,0.4054509173455517,0.4054509173455517
pooled,quantity_only,union_coverage_norm,0.21739282933582385,0.1946688369510676,-0.2686704831221944,0.2686704831221944
pooled,quantity_only,sum_box_area_norm,0.2201290374613243,0.19595481019122826,-0.281276584471506,0.281276584471506
pooled,quantity_only,mean_box_area_norm,0.00929547475225361,0.003510522691629718,-0.5991454010728919,0.5991454010728919
pooled,quantity_only,median_box_area_norm,0.0075188699850525925,0.001963084806078133,-0.5961354382497206,0.5961354382497206
pooled,quantity_only,std_box_area_norm,0.007306937745866319,0.005236174427403563,-0.26639081573412665,0.26639081573412665
pooled,quantity_only,mean_box_width_norm,0.198142850205736,0.12647760694414462,-0.8101200879085266,0.8101200879085266
pooled,quantity_only,mean_box_height_norm,0.043056119628044474,0.023816170389002085,-0.6503387887074377,0.6503387887074377
pooled,quantity_only,mean_confidence,0.872951051785377,0.8827453312637772,0.3238207221051252,0.3238207221051252
pooled,quantity_only,low_confidence_fraction,0.07106554686254567,0.051806230412753576,-0.24135582850847662,0.24135582850847662
pooled,arrangement_only,center_x_mean,0.49012616474099124,0.48781700612107604,-0.024122559462905493,0.024122559462905493
pooled,arrangement_only,center_x_std,0.22453193231221277,0.2511613365337831,0.4150601043520977,0.4150601043520977
pooled,arrangement_only,center_y_mean,0.49485934644341695,0.537126123851321,0.49588439776489446,0.49588439776489446
pooled,arrangement_only,center_y_std,0.22802498891887474,0.24462980750771018,0.34298402014402196,0.34298402014402196
pooled,arrangement_only,center_x_span,0.7264525671463369,0.8082924543980617,0.40253750811264194,0.40253750811264194
pooled,arrangement_only,center_y_span,0.7913381153036815,0.9031554659223906,0.7181429363948351,0.7181429363948351
pooled,arrangement_only,nearest_neighbor_mean_norm,0.08077521403513188,0.04957512774599409,-0.808711623777582,0.808711623777582
pooled,arrangement_only,nearest_neighbor_median_norm,0.06552937963064734,0.04041755703121865,-0.7461500297384163,0.7461500297384163
pooled,arrangement_only,nearest_neighbor_std_norm,0.044768298070225865,0.02962598187477058,-0.48252156253070705,0.48252156253070705
pooled,arrangement_only,pairwise_distance_mean_norm,0.42047672013578247,0.4500964233997146,0.37075877373517757,0.37075877373517757
pooled,arrangement_only,pairwise_distance_std_norm,0.20877082700417418,0.22561820874682528,0.3622756273821296,0.3622756273821296
pooled,arrangement_only,row_alignment_fraction,0.06679889360129468,0.052410746414970566,-0.19872825845930944,0.19872825845930944
pooled,arrangement_only,column_alignment_fraction,0.11070382043854467,0.10053734468901127,-0.09440192222055341,0.09440192222055341
pooled,arrangement_only,angle_mean_abs_deg,5.002715818198139,4.877090625401085,-0.019080505418786208,0.019080505418786208
pooled,arrangement_only,angle_std_deg,13.071293798488359,15.206455034315193,0.16940843277222567,0.16940843277222567
pooled,arrangement_only,rotated_fraction_gt_5deg,0.07775925356665485,0.0663803969209044,-0.09893641833671354,0.09893641833671354
