pilot_id,relative_path,status,error,image_width,image_height,num_regions,runtime_seconds
DVP_052_0143021eaa7a,Data/UIScreenshots/0_real/8555.jpg,ok,,1080,1920,14,0.11958589999994729
DVP_053_0147eb1ff5d1,Data/InfographicCharts/1_fake/infographic_chart_0596.png,ok,,1402,1122,42,0.16297960000156309
DVP_054_0155a51ce8a6,Data/UIScreenshots/1_fake/ui_0683.png,ok,,941,1672,20,0.11917409999841766
DVP_055_015b3d437c3f,Data/Tables/0_real/PMC4663529_table_3.jpg,ok,,600,337,114,0.12699680000150693
DVP_056_016cbad5c739,Data/AcademicPosters/0_real/NeurIPS_2022_55073_Biologically Inspired Dynamic Thresholds for Spiking Neural .png,ok,,4320,2880,63,0.1423938999996608
DVP_057_01794c2b6b86,Data/UIScreenshots/1_fake/ui_0553.png,ok,,941,1672,35,0.12528659999952652
DVP_058_017aab6a650f,Data/Tables/0_real/PMC4700601_table_0.jpg,ok,,370,256,52,0.11757869999928516
DVP_059_017d3d27150e,Data/Tables/0_real/PMC6163741_table_1.jpg,ok,,573,258,53,0.11454320000120788
DVP_060_017dd1a3bd75,Data/UIScreenshots/0_real/37309.jpg,ok,,540,960,30,0.12435999999979686
DVP_061_01820d9ac11f,Data/InfographicCharts/0_real/00008926.jpeg,ok,,1200,1200,20,0.20667339999999967
DVP_062_019b773ed49c,Data/AcademicPosters/0_real/ICML_2024_32933_Don_t trust your eyes_ on the _un_reliability of feature vis.png,ok,,4080,2448,145,0.1765536000002612
DVP_063_019c92e3ffab,Data/CommercialPosters/0_real/5b3f4a3d1eb1c99e2a3b84c2_preview.jpg,ok,,1024,576,8,0.12032750000071246
DVP_064_01a3c38c16b2,Data/Receipts/1_fake/receipt_0367.png,ok,,1023,1537,53,0.14449570000033418
DVP_065_01abd78c859f,Data/UIScreenshots/1_fake/ui_0377.png,ok,,941,1672,41,0.12714079999932437
DVP_066_01ad978401b4,Data/UIScreenshots/0_real/71879.jpg,ok,,540,960,12,0.11901360000047134
DVP_067_01b2837fcc3a,Data/CommercialPosters/1_fake/commercial_poster_0369.png,ok,,1086,1448,28,0.15112950000002456
DVP_068_01b7dd76924d,Data/Tables/0_real/PMC5859550_table_3.jpg,ok,,685,337,43,0.12573669999983395
DVP_069_01bcfb59c00e,Data/Receipts/1_fake/receipt_0550.png,ok,,1023,1537,44,0.13788019999992684
DVP_070_01c3147af964,Data/CommercialPosters/1_fake/commercial_poster_0730.png,ok,,1086,1448,30,0.15082000000074913
DVP_071_01c448a8c43e,Data/Tables/1_fake/table_0065.png,ok,,1402,1122,46,0.16315639999993437
DVP_072_01d0a9a5868e,Data/InfographicCharts/0_real/00057060.jpg,ok,,1199,1012,44,0.17538059999969846
DVP_073_01d2c3267b57,Data/CommercialPosters/0_real/5cd68d107d4459dfe1349845_preview.jpg,ok,,1024,1024,4,0.22748590000082913
DVP_074_01dd36157623,Data/AcademicPosters/1_fake/academic_poster_0442.png,ok,,1402,1122,191,0.18750100000033854
DVP_075_01dd5c9ef4fd,Data/Receipts/1_fake/receipt_0458.png,ok,,1024,1536,56,0.14326809999874968
DVP_076_01dd70ff61f2,Data/InfographicCharts/1_fake/infographic_chart_0480.png,ok,,1313,1198,58,0.19641800000135845
DVP_077_01ece75e67f5,Data/UIScreenshots/0_real/52107.jpg,ok,,1080,1920,23,0.12190379999992729
DVP_078_01f03f916ae9,Data/InfographicCharts/1_fake/infographic_chart_0115.png,ok,,1177,1337,52,0.19444839999960095
DVP_079_01f0f7822803,Data/Receipts/0_real/X51008099085.jpg,ok,,932,1740,44,0.14119930000015302
DVP_080_02038acf881a,Data/Tables/0_real/PMC1326198_table_0.jpg,ok,,363,595,80,0.14707159999852593
DVP_081_02055dc1a918,Data/AcademicPosters/0_real/ICML_2024_33332_Visual Transformer with Differentiable Channel Selection_ An.png,ok,,4071,2880,269,0.26008499999989
DVP_082_020a623627d7,Data/AcademicPosters/0_real/NeurIPS_2022_60029_Deep Neural Imputation_ A Framework for Recovering Incomplet.png,ok,,2500,1768,144,0.16452620000018214
DVP_083_020bcbf9555b,Data/Receipts/1_fake/receipt_0726.png,ok,,1023,1537,65,0.14568599999984144
DVP_084_020c57b53519,Data/Receipts/1_fake/receipt_0978.png,ok,,1024,1536,52,0.141178800000489
DVP_085_02153df6c4ff,Data/Tables/0_real/PMC5905144_table_0.jpg,ok,,685,232,62,0.12004420000084792
DVP_086_0215f3edd77a,Data/Tables/0_real/PMC6094502_table_1.jpg,ok,,590,422,39,0.11881350000112434
DVP_087_021959f1cc95,Data/Receipts/0_real/X51007103688.jpg,ok,,842,1280,31,0.14156670000011218
DVP_088_021de251c037,Data/CommercialPosters/0_real/5b51f32200f9c6103ae8b3e5_preview.jpg,ok,,940,788,5,0.1745933000001969
DVP_089_021e6b7f3d69,Data/Receipts/0_real/X51008114216.jpg,ok,,936,1663,35,0.12315789999956905
DVP_090_022217b75e79,Data/CommercialPosters/0_real/5cdd82ea7d4459dfe1a5c7b9_preview.jpg,ok,,940,788,6,0.16035999999985506
DVP_091_022e6e2fb2a9,Data/Receipts/1_fake/receipt_0681.png,ok,,921,1707,57,0.12065789999905974
DVP_092_0230c65280fe,Data/Receipts/1_fake/receipt_0193.png,ok,,1024,1536,60,0.14549179999994521
DVP_093_0232ea61c149,Data/AcademicPosters/1_fake/academic_poster_0968.png,ok,,1402,1122,182,0.18584779999946477
DVP_094_023f9b1d5afe,Data/UIScreenshots/1_fake/ui_0134.png,ok,,941,1672,59,0.12455020000015793
DVP_095_02444e18871c,Data/InfographicCharts/1_fake/infographic_chart_0437.png,ok,,1402,1122,84,0.17049339999903168
DVP_096_0247d1ae6c06,Data/Tables/1_fake/table_1000.png,ok,,1536,1024,142,0.1539161000000604
DVP_097_02492978d021,Data/CommercialPosters/0_real/5b27b8f61eb1c99e2ab9474e_preview.jpg,ok,,940,788,2,0.1573379000001296
DVP_098_024ea845b456,Data/Receipts/0_real/X51005568829.jpg,ok,,936,1841,83,0.12156030000005558
DVP_099_02500044356e,Data/InfographicCharts/0_real/00016747.jpeg,ok,,960,684,34,0.14229420000083337
DVP_100_025b82e7abe7,Data/Receipts/1_fake/receipt_0437.png,ok,,1024,1536,60,0.1418403000006947
DVP_101_02626788ced6,Data/Receipts/1_fake/receipt_1066.png,ok,,1023,1537,49,0.13848829999915324
DVP_102_026c06614ebc,Data/Tables/1_fake/table_0483.png,ok,,1358,1158,183,0.20621030000074825
DVP_103_0275720d8098,Data/UIScreenshots/0_real/8592.jpg,ok,,540,960,21,0.12068969999927504
DVP_104_0275cd7b3eb8,Data/CommercialPosters/1_fake/commercial_poster_0315.png,ok,,1086,1448,42,0.15293039999960456
DVP_105_027e6cc64a46,Data/Tables/0_real/PMC5774156_table_0.jpg,ok,,685,280,52,0.06524690000151168
DVP_106_0285171d2cea,Data/UIScreenshots/1_fake/ui_0767.png,ok,,941,1672,40,0.12282960000084131
DVP_107_028675fa3647,Data/Receipts/0_real/X51006620186.jpg,ok,,888,2603,58,0.1438137999994069
DVP_108_028b65d87e95,Data/InfographicCharts/1_fake/infographic_chart_0469.png,ok,,1254,1254,66,0.22360549999939394
DVP_109_028c03e060d4,Data/UIScreenshots/1_fake/ui_0496.png,ok,,941,1672,36,0.12392750000071828
DVP_110_028f5270e575,Data/InfographicCharts/1_fake/infographic_chart_0384.png,ok,,1402,1122,37,0.16260370000054536
DVP_111_02928c727622,Data/CommercialPosters/0_real/5bf28e0d41fdeab19f9d2597_preview.jpg,ok,,1024,512,5,0.10864430000037828
DVP_112_02a4e6d7446a,Data/AcademicPosters/0_real/NeurIPS_2022_63439_Structured Priors for Disentangling Pathology and Anatomy in.png,ok,,2500,1666,189,0.17060579999997572
DVP_113_02b7f3ee0064,Data/CommercialPosters/0_real/5c373fba048d064dbc2a96ca_preview.jpg,ok,,1024,1024,3,0.20768820000012056
DVP_114_02b9966d5a47,Data/AcademicPosters/1_fake/academic_poster_0110.png,ok,,1402,1122,174,0.1895502999996097
DVP_115_02baf01caec4,Data/InfographicCharts/0_real/00014510.jpeg,ok,,1200,1200,25,0.20480099999986123
DVP_116_02beb0a67404,Data/InfographicCharts/0_real/00055388.jpg,ok,,1200,1202,61,0.21179790000132925
DVP_117_02c2c2109c2c,Data/Receipts/1_fake/receipt_0847.png,ok,,945,1664,46,0.12489659999846481
DVP_118_02c420df5932,Data/Receipts/0_real/X51005705784.jpg,ok,,787,2204,85,0.20737240000016754
DVP_119_02cc39f73e5d,Data/AcademicPosters/0_real/NeurIPS_2023_71807_Practical Differentially Private Hyperparameter Tuning with .png,ok,,3370,2383,195,0.17844909999985248
DVP_120_02cdf19a37bd,Data/Receipts/0_real/X51005676539.jpg,ok,,933,1861,58,0.11724390000017593
DVP_121_02ce358ab638,Data/UIScreenshots/0_real/8560.jpg,ok,,1080,1920,20,0.12162099999841303
DVP_122_02ce3fd63e2d,Data/AcademicPosters/1_fake/academic_poster_0503.png,ok,,1198,1313,283,0.2576389999994717
DVP_123_02d2900ddb7d,Data/UIScreenshots/0_real/56610.jpg,ok,,1080,1920,22,0.13263659999938682
DVP_124_02e23210677c,Data/CommercialPosters/1_fake/commercial_poster_0288.png,ok,,1448,1086,27,0.15006269999867072
DVP_125_02e54b8f701c,Data/Tables/0_real/PMC5978986_table_4.jpg,ok,,751,257,77,0.1195583999997325
DVP_126_02e5f6f2c44f,Data/Tables/0_real/PMC3212908_table_1.jpg,ok,,362,149,31,0.11882379999951809
